,contam,uncontamf,contamf,sup
0,5.0,2.402880419860111,2.39020570184039,93.63096406935512
1,10.0,2.402880419860111,2.3904124887263563,100.28775916240562
2,15.0,2.402880419860111,2.3899988391506377,100.50466210658371
3,20.0,2.402880419860111,2.388570277402871,100.1747668077968
4,25.0,2.402880419860111,2.3853598867086476,98.67838445740418
5,30.0,2.402880419860111,2.3812049687055232,93.37762895933821
6,35.0,2.402880419860111,2.3806200368699493,79.28844662231072
7,40.0,2.402880419860111,2.388149940782941,53.43175585382909
8,45.0,2.402880419860111,2.3999633321325837,23.74440103025144
9,50.0,2.402880419860111,2.4063406163612044,6.851524084178884
10,55.0,2.402880419860111,2.4044110974783792,5.455793415666488
11,60.0,2.402880419860111,2.3994293608136705,8.450390635835525
12,65.0,2.402880419860111,2.3973672343501096,10.441962670139304
13,70.0,2.402880419860111,2.4001682940883877,7.841844924491248
14,75.0,2.402880419860111,2.4031531968411897,3.9266468294290036
15,80.0,2.402880419860111,2.402954549296445,2.8215688133803596
16,85.0,2.402880419860111,2.4037124278218376,3.770207628726485
17,90.0,2.402880419860111,2.4046819773540467,7.951328775781974
18,95.0,2.402880419860111,2.3965828397355002,21.44215967397667
19,100.0,2.402880419860111,2.379132099560734,42.47996157130274
20,105.0,2.402880419860111,2.364807241560341,61.483578818356754
21,110.0,2.402880419860111,2.3620007468141764,74.19343206353268
22,115.0,2.402880419860111,2.3675699431160204,82.45874441201195
23,120.0,2.402880419860111,2.374989966679222,88.40336187819808
24,125.0,2.402880419860111,2.38094866749859,93.01561813465575
25,130.0,2.402880419860111,2.385002171449297,96.40982511800367
26,135.0,2.402880419860111,2.3875718751023935,98.50250425717988
27,140.0,2.402880419860111,2.389087863716838,99.62430281873935
28,145.0,2.402880419860111,2.389895136893865,100.17285678395993
29,150.0,2.402880419860111,2.390276739676043,100.41180334524746
30,155.0,2.402880419860111,2.39043851516094,100.49344436885477
31,160.0,2.402880419860111,2.3905041002407503,100.52051729931222
32,165.0,2.402880419860111,2.390533810181661,100.54560475746399
33,170.0,2.402880419860111,2.390549962107906,100.56374742385188
34,175.0,2.402880419860111,2.3905586687524223,100.56941705407496
35,180.0,2.402880419860111,2.3905624511330763,100.57034056375969
36,185.0,2.402880419860111,2.39056364842267,100.57089817722442
37,190.0,2.402880419860111,2.3905639156266587,100.57023762562167
38,195.0,2.402880419860111,2.3905639575431596,100.57106819823147
39,200.0,2.402880419860111,2.3905639621903405,100.56989796964899
40,205.0,2.402880419860111,2.390563962556201,100.5711667257998
41,210.0,2.402880419860111,2.3905639625766746,100.56950473967419
42,215.0,2.402880419860111,2.3905639625774846,100.57121351028897
43,220.0,2.402880419860111,2.390563962577507,100.56914229956604
44,225.0,2.402880419860111,2.3905639625775073,100.57120899429961
45,230.0,2.402880419860111,2.3905639625775073,100.56957790831689
46,235.0,2.402880419860111,2.3905639625775073,100.57115322388199
47,240.0,2.402880419860111,2.3905639625775073,100.5699622694678
48,245.0,2.402880419860111,2.3905639625775073,100.5710462039957
49,250.0,2.402880419860111,2.3905639625775073,100.57029538382523
50,255.0,2.402880419860111,2.3905639625775073,100.57088793534774
51,260.0,2.402880419860111,2.3905639625775073,100.5705772508989
52,265.0,2.402880419860111,2.3905639625775073,100.57067841827916
53,270.0,2.402880419860111,2.3905639625775073,100.57080787014883
54,275.0,2.402880419860111,2.3905639625775073,100.57041765318786
55,280.0,2.402880419860111,2.3905639625775077,100.57098724113445
56,285.0,2.402880419860111,2.3905639625770636,100.57010564058544
57,290.0,2.402880419860111,2.39056396185908,100.5711151328228
58,295.0,2.402880419860111,2.3905637490779386,100.56932279660913
59,300.0,2.402880419860111,2.390549500039257,100.45604397161867
60,305.0,2.402880419860111,2.390334505297848,96.34028190921384
