,contam,uncontamf,contamf,sup
0,0.0,2.6296696288808277,2.6048466507846633,112.61596227701887
1,5.0,2.6296696288808277,2.603317045634329,137.26602851445335
2,10.0,2.6296696288808277,2.6006430850092777,151.09049217672776
3,15.0,2.6296696288808277,2.5933576466200647,157.93276997867878
4,20.0,2.6296696288808277,2.5908758144329656,151.51740646346923
5,25.0,2.6296696288808277,2.5914002460472747,136.86671551848838
6,30.0,2.6296696288808277,2.5964406160878335,113.38507031577016
7,35.0,2.6296696288808277,2.605656634789109,83.14822462915572
8,40.0,2.6296696288808277,2.616440765246446,51.87234814988351
9,45.0,2.6296696288808277,2.6250436700606357,26.406215717605264
10,50.0,2.6296696288808277,2.6329345958645014,5.418012381555037
11,55.0,2.6296696288808277,2.6319178474815685,4.26681802824902
12,60.0,2.6296696288808277,2.628469890636026,4.244265005734604
13,65.0,2.6296696288808277,2.625682848131105,4.631995663338273
14,70.0,2.6296696288808277,2.6254574613646855,3.993685535949254
15,75.0,2.6296696288808277,2.6277865733022465,2.6064354430208603
16,80.0,2.6296696288808277,2.6309795491694894,2.4849030048050835
17,85.0,2.6296696288808277,2.632241293533017,2.782585017405026
18,90.0,2.6296696288808277,2.6286265503265227,6.452755738119542
19,95.0,2.6296696288808277,2.618591030371765,18.407960103917098
20,100.0,2.6296696288808277,2.6034259268276343,38.43954298982233
21,105.0,2.6296696288808277,2.5871888408750916,63.07410474037667
22,110.0,2.6296696288808277,2.574733813395653,87.68026355997272
23,115.0,2.6296696288808277,2.569176981693123,108.79610859326228
24,120.0,2.6296696288808277,2.5665782624103395,128.5877235407664
25,125.0,2.6296696288808277,2.5728281114721954,140.3710308213313
26,130.0,2.6296696288808277,2.5809251648743428,148.81691833755005
27,135.0,2.6296696288808277,2.5885830540260324,154.72427745891613
28,140.0,2.6296696288808277,2.5986740932489023,155.28094717456753
29,145.0,2.6296696288808277,2.602930752113742,157.6853719033675
30,150.0,2.6296696288808277,2.605667860172564,159.09731264960314
31,155.0,2.6296696288808277,2.607310725622408,159.8831219752288
32,160.0,2.6296696288808277,2.6082415786793347,160.294717747405
33,165.0,2.6296696288808277,2.6087418104189117,160.49846033236292
34,170.0,2.6296696288808277,2.6089968407233433,160.5926393674295
35,175.0,2.6296696288808277,2.609119957149885,160.63479660654423
36,180.0,2.6296696288808277,2.6091761033642555,160.65270162301815
37,185.0,2.6296696288808277,2.609200245498248,160.66037985300952
38,190.0,2.6296696288808277,2.609210019346085,160.66300333537242
39,195.0,2.6296696288808277,2.60921373869158,160.6644304942293
40,200.0,2.6296696288808277,2.60921506507347,160.66425350325986
41,205.0,2.6296696288808277,2.6092155061136584,160.6649148552215
42,210.0,2.6296696288808277,2.6092156419185586,160.66420219256372
43,215.0,2.6296696288808277,2.609215680341075,160.66496578140033
44,220.0,2.6296696288808277,2.6092156902493713,160.6640479039534
45,225.0,2.6296696288808277,2.6092156925590633,160.6649650304952
46,230.0,2.6296696288808277,2.609215693041011,160.6642413971855
47,235.0,2.6296696288808277,2.6092156931297334,160.6649403280045
48,240.0,2.6296696288808277,2.6092156931437542,160.66441193731862
49,245.0,2.6296696288808277,2.6092156931455346,160.66489284893493
50,250.0,2.6296696288808277,2.6092156931456767,160.66455973194138
51,255.0,2.6296696288808277,2.609215693145674,160.6648226301317
52,260.0,2.6296696288808277,2.6092156931458046,160.66468478852158
53,265.0,2.6296696288808277,2.6092156931476054,160.66472967358436
54,270.0,2.6296696288808277,2.609215693105227,160.6647871059934
55,275.0,2.6296696288808277,2.609215690034388,160.66461305705815
56,280.0,2.6296696288808277,2.609215605775502,160.66478437512188
57,285.0,2.6296696288808277,2.609214270523948,160.66121139509448
58,290.0,2.6296696288808277,2.6092013062439072,160.59390937888196
59,295.0,2.6296696288808277,2.6091236223090144,159.85026924226275
60,300.0,2.6296696288808277,2.6088383875209074,155.57400498236973
61,305.0,2.6296696288808277,2.608204410225541,142.49292473931519
