,contam,uncontamf,contamf,sup
0,0.0,2.602869434810484,2.5787694599928823,110.7519620613644
1,5.0,2.602869434810484,2.5772851193919055,134.96198521149694
2,10.0,2.602869434810484,2.5746454953709645,148.47106987202352
3,15.0,2.602869434810484,2.571251200350935,150.305417396158
4,20.0,2.602869434810484,2.5648865369146185,148.90097799987956
5,25.0,2.602869434810484,2.56529134810885,134.62621674251452
6,30.0,2.602869434810484,2.5701629291614227,111.66317706974738
7,35.0,2.602869434810484,2.579200382483687,82.00420958339372
8,40.0,2.602869434810484,2.589838099667616,51.25058790502557
9,45.0,2.602869434810484,2.5983488348312664,26.153421027338197
10,50.0,2.602869434810484,2.6061287689220416,5.410864395814841
11,55.0,2.602869434810484,2.605095737196726,4.21062223251667
12,60.0,2.602869434810484,2.601647497761642,4.231794145576728
13,65.0,2.602869434810484,2.5988732521968436,4.616637806452495
14,70.0,2.602869434810484,2.598667268845286,3.9806451564405876
15,75.0,2.602869434810484,2.6010031700781933,2.599694522959606
16,80.0,2.602869434810484,2.6041759424973434,2.4605825553960514
17,85.0,2.602869434810484,2.6054122361335477,2.741072274938361
18,90.0,2.602869434810484,2.601831997527807,6.407552598718169
19,95.0,2.602869434810484,2.591963451939795,18.1635701012981
20,100.0,2.602869434810484,2.5771222212614298,37.82071483324856
21,105.0,2.602869434810484,2.5613130276891427,61.97317796518931
22,110.0,2.602869434810484,2.5492803167462195,86.08035962360638
23,115.0,2.602869434810484,2.544028859989065,106.76137212779402
24,120.0,2.602869434810484,2.5456157452812116,122.7694355279052
25,125.0,2.602869434810484,2.551811603535223,134.47465688488336
26,130.0,2.602869434810484,2.559729539411656,142.79666307537653
27,135.0,2.602869434810484,2.5671526103621516,148.54548971597836
28,140.0,2.602869434810484,2.572989652999318,152.336285446534
29,145.0,2.602869434810484,2.5770593550887004,154.69412312591933
30,150.0,2.602869434810484,2.5796559793492335,156.07639695656417
31,155.0,2.602869434810484,2.5812022820818807,156.84408483336475
32,160.0,2.602869434810484,2.5820714277802854,157.24501370936395
33,165.0,2.602869434810484,2.5825345935609825,157.4428556867531
34,170.0,2.602869434810484,2.5827685406648766,157.5339227363024
35,175.0,2.602869434810484,2.5828802483127005,157.5745010800489
36,180.0,2.602869434810484,2.5829305067826085,157.59165334608127
37,185.0,2.602869434810484,2.5829517490349536,157.59897601816775
38,190.0,2.602869434810484,2.582960160585644,157.60144626282369
39,195.0,2.602869434810484,2.5829632704989938,157.60280133117277
40,200.0,2.602869434810484,2.582964337877387,157.6026035028093
41,205.0,2.602869434810484,2.582964674656216,157.6032476593383
42,210.0,2.602869434810484,2.582964770841477,157.6025403375212
43,215.0,2.602869434810484,2.5829647951038712,157.60329351657987
44,220.0,2.602869434810484,2.582964800271412,157.60238645954772
45,225.0,2.602869434810484,2.582964801101076,157.60329233605574
46,230.0,2.602869434810484,2.5829648011545503,157.60257747967898
47,235.0,2.602869434810484,2.5829648011290853,157.60326790417167
48,240.0,2.602869434810484,2.582964801115394,157.60274593886692
49,245.0,2.602869434810484,2.582964801111156,157.60322100117463
50,250.0,2.602869434810484,2.5829648011101667,157.60289193566734
51,255.0,2.602869434810484,2.582964801109993,157.6031516363443
52,260.0,2.602869434810484,2.582964801110445,157.60301547100397
53,265.0,2.602869434810484,2.582964801125401,157.6030598054885
54,270.0,2.602869434810484,2.582964801356251,157.60311650870307
55,275.0,2.602869434810484,2.5829648020894544,157.60294597227187
56,280.0,2.602869434810484,2.5829647558210747,157.6031678410743
57,285.0,2.602869434810484,2.582963697007436,157.60050149255278
58,290.0,2.602869434810484,2.5829521782318277,157.54232443797633
59,295.0,2.602869434810484,2.582879769385797,156.8514807427519
60,300.0,2.602869434810484,2.582607526123043,152.75189341621598
61,305.0,2.602869434810484,2.581994464987529,140.0194974891349
