,contam,uncontamf,contamf,sup
0,5.0,2.313646659398487,2.302714127023845,83.3144859381747
1,10.0,2.313646659398487,2.302882107119718,89.1521706314613
2,15.0,2.313646659398487,2.3025354528214015,89.33681199754062
3,20.0,2.313646659398487,2.3013202500428305,89.06272179053332
4,25.0,2.313646659398487,2.2985621494292183,87.7850989473643
5,30.0,2.313646659398487,2.2949719739240453,83.21362069778004
6,35.0,2.313646659398487,2.2944778648608053,71.04442981854397
7,40.0,2.313646659398487,2.301099840373657,48.57582780046066
8,45.0,2.313646659398487,2.311526948773084,22.44025801347771
9,50.0,2.313646659398487,2.3171062555692896,6.864742319509176
10,55.0,2.313646659398487,2.3151011426566606,5.237771259828605
11,60.0,2.313646659398487,2.310164674421227,8.233048914237706
12,65.0,2.313646659398487,2.308001762499844,10.125533304917944
13,70.0,2.313646659398487,2.3107199387446196,7.655343437752649
14,75.0,2.313646659398487,2.3138901416426263,3.920070677812415
15,80.0,2.313646659398487,2.3139321298728532,2.80380749669229
16,85.0,2.313646659398487,2.3144448764237016,3.6172519674679826
17,90.0,2.313646659398487,2.315076811075853,7.830918825363575
18,95.0,2.313646659398487,2.3078052016835744,20.13588240218045
19,100.0,2.313646659398487,2.2925206695007363,38.58316061688427
20,105.0,2.313646659398487,2.28021399063274,55.10698992006802
21,110.0,2.313646659398487,2.278016164454684,66.19650197854021
22,115.0,2.313646659398487,2.28301346249515,73.52324429550272
23,120.0,2.313646659398487,2.2895306544956604,78.85693205104616
24,125.0,2.313646659398487,2.29472562672233,82.95022965950238
25,130.0,2.313646659398487,2.2982262039519283,85.88370484883612
26,135.0,2.313646659398487,2.300427907011474,87.66333972441309
27,140.0,2.313646659398487,2.3017332463572377,88.6007305257035
28,145.0,2.313646659398487,2.3024393564226755,89.05094774145184
29,150.0,2.313646659398487,2.3027749963783877,89.2487152594299
30,155.0,2.313646659398487,2.3029121870232734,89.32143850427288
31,160.0,2.313646659398487,2.302962029166683,89.34896358850786
32,165.0,2.313646659398487,2.3029818024180386,89.37045268955046
33,170.0,2.313646659398487,2.3029924315239936,89.38442208761899
34,175.0,2.313646659398487,2.3029984566814576,89.38859639717123
35,180.0,2.313646659398487,2.3030011360688976,89.38921987017423
36,185.0,2.313646659398487,2.3030019792278558,89.3896811860877
37,190.0,2.313646659398487,2.303002162558369,89.38908741701823
38,195.0,2.313646659398487,2.303002189871301,89.38982820401264
39,200.0,2.313646659398487,2.3030021925936452,89.38878395551697
40,205.0,2.313646659398487,2.3030021927593123,89.38991610512659
41,210.0,2.313646659398487,2.3030021927628015,89.38843306564337
42,215.0,2.313646659398487,2.303002192762436,89.38995785305082
43,220.0,2.313646659398487,2.3030021927623956,89.38810964972888
44,225.0,2.313646659398487,2.3030021927623943,89.38995382337112
45,230.0,2.313646659398487,2.303002192762394,89.38849835647744
46,235.0,2.313646659398487,2.303002192762394,89.38990405775371
47,240.0,2.313646659398487,2.303002192762394,89.38884133344516
48,245.0,2.313646659398487,2.303002192762394,89.38980856071055
49,250.0,2.313646659398487,2.303002192762394,89.38913858136033
50,255.0,2.313646659398487,2.303002192762394,89.38966733283848
51,260.0,2.313646659398487,2.303002192762394,89.38939009978952
52,265.0,2.313646659398487,2.303002192762394,89.38948037447858
53,270.0,2.313646659398487,2.303002192762394,89.38959588826378
54,275.0,2.313646659398487,2.303002192762394,89.3892476859719
55,280.0,2.313646659398487,2.3030021927624,89.389755946371
56,285.0,2.313646659398487,2.3030021927662254,89.38896926693474
57,290.0,2.313646659398487,2.3030021928370314,89.38987033953794
58,295.0,2.313646659398487,2.3030020542539407,89.38838397371285
59,300.0,2.313646659398487,2.302991007090321,89.29479898198878
60,305.0,2.313646659398487,2.3028175247966716,85.70111622471899
