,bw,loglambda,contam_data,IFsupnorm
92,7.0,-12.0,370.0,3323.3963871548085
93,7.0,-12.0,374.0,3323.585515129826
94,7.0,-12.0,378.0,3323.3562484002377
95,7.0,-12.0,382.0,3323.4204320004324
96,7.0,-12.0,386.0,3323.612322100909
97,7.0,-12.0,390.0,3323.38620310097
98,7.0,-12.0,394.0,3323.4424582782353
99,7.0,-12.0,398.0,3323.63769698489
100,7.0,-12.0,402.0,3323.415277686945
101,7.0,-12.0,406.0,3323.462612895198
0,9.0,-8.0,2.0,1727.1108040126521
1,9.0,-8.0,6.0,541.9690984434172
2,9.0,-8.0,10.0,306.66861556175314
3,9.0,-8.0,14.0,206.10331229302705
4,9.0,-8.0,18.0,150.94006162988975
5,9.0,-8.0,22.0,116.92126660089306
6,9.0,-8.0,26.0,96.05555744812754
7,9.0,-8.0,30.0,86.49257546989159
8,9.0,-8.0,34.0,85.25136435019562
9,9.0,-8.0,38.0,82.195087043542
10,9.0,-8.0,42.0,59.283542025065024
11,9.0,-8.0,46.0,19.995457478108296
12,9.0,-8.0,50.0,9.599208274652415
13,9.0,-8.0,54.0,4.954028380053066
14,9.0,-8.0,58.0,6.050214651239749
15,9.0,-8.0,62.0,6.682933082384612
16,9.0,-8.0,66.0,6.743730499544132
17,9.0,-8.0,70.0,5.945774439022511
18,9.0,-8.0,74.0,4.343960316307277
19,9.0,-8.0,78.0,3.2600721174727454
20,9.0,-8.0,82.0,2.3622565464126666
21,9.0,-8.0,86.0,3.7160491329670307
22,9.0,-8.0,90.0,6.843904868917061
23,9.0,-8.0,94.0,13.693991280071831
24,9.0,-8.0,98.0,28.06758709456356
25,9.0,-8.0,102.0,40.69488794209553
26,9.0,-8.0,106.0,45.25495657382685
27,9.0,-8.0,110.0,46.92673126752382
28,9.0,-8.0,114.0,45.87690754831053
29,9.0,-8.0,118.0,43.92248481144602
30,9.0,-8.0,122.0,43.23793096569652
31,9.0,-8.0,126.0,43.40006123748138
32,9.0,-8.0,130.0,43.77966336633634
33,9.0,-8.0,134.0,44.17459763890497
34,9.0,-8.0,138.0,44.5571538725673
35,9.0,-8.0,142.0,44.93080860559592
36,9.0,-8.0,146.0,45.29661821818392
37,9.0,-8.0,150.0,45.65387017632524
38,9.0,-8.0,154.0,46.00106078561806
39,9.0,-8.0,158.0,46.33661018488957
40,9.0,-8.0,162.0,46.665194155043174
41,9.0,-8.0,166.0,46.982575650444545
42,9.0,-8.0,170.0,47.28638731168066
43,9.0,-8.0,174.0,47.58119997280761
44,9.0,-8.0,178.0,47.867142769444
45,9.0,-8.0,182.0,48.13936332708535
46,9.0,-8.0,186.0,48.40621885546009
47,9.0,-8.0,190.0,48.66221140865432
48,9.0,-8.0,194.0,48.90805467119684
49,9.0,-8.0,198.0,49.149119131648774
50,9.0,-8.0,202.0,49.37680780333867
51,9.0,-8.0,206.0,49.60377405027562
52,9.0,-8.0,210.0,49.817786472575364
53,9.0,-8.0,214.0,50.02933154167722
54,9.0,-8.0,218.0,50.230550046046936
55,9.0,-8.0,222.0,50.428497517123226
56,9.0,-8.0,226.0,50.617665686307056
57,9.0,-8.0,230.0,50.80360351986446
58,9.0,-8.0,234.0,50.9813512724285
59,9.0,-8.0,238.0,51.15666910512133
60,9.0,-8.0,242.0,51.32353290795191
61,9.0,-8.0,246.0,51.48945250919208
62,9.0,-8.0,250.0,51.64589162346027
63,9.0,-8.0,254.0,51.80349184981166
64,9.0,-8.0,258.0,51.95052029563332
65,9.0,-8.0,262.0,52.100138794658065
66,9.0,-8.0,266.0,52.240360209579514
67,9.0,-8.0,270.0,52.380586247508695
68,9.0,-8.0,274.0,52.51479514317601
69,9.0,-8.0,278.0,52.64589125402441
70,9.0,-8.0,282.0,52.77479852982104
71,9.0,-8.0,286.0,52.8969940627344
72,9.0,-8.0,290.0,53.021237804006205
73,9.0,-8.0,294.0,53.13700388453159
74,9.0,-8.0,298.0,53.254888686674875
75,9.0,-8.0,302.0,53.36691508958945
76,9.0,-8.0,306.0,53.47644722919651
77,9.0,-8.0,310.0,53.58522162407802
78,9.0,-8.0,314.0,53.68654001567943
79,9.0,-8.0,318.0,53.792504375574445
80,9.0,-8.0,322.0,53.89107392752528
81,9.0,-8.0,326.0,53.98928864336867
82,9.0,-8.0,330.0,54.08570398197728
83,9.0,-8.0,334.0,54.176050845218455
84,9.0,-8.0,338.0,54.27065733425962
85,9.0,-8.0,342.0,54.35845175018083
86,9.0,-8.0,346.0,54.446337314626426
87,9.0,-8.0,350.0,54.53284482162516
88,9.0,-8.0,354.0,54.61311222092744
89,9.0,-8.0,358.0,54.69860625892648
90,9.0,-8.0,362.0,54.77775829403325
91,9.0,-8.0,366.0,54.85605063350245
92,9.0,-8.0,370.0,54.93461040840173
93,9.0,-8.0,374.0,55.007060167223756
94,9.0,-8.0,378.0,55.083653442280365
95,9.0,-8.0,382.0,55.15588225501325
96,9.0,-8.0,386.0,55.22513631248778
97,9.0,-8.0,390.0,55.297335932983934
98,9.0,-8.0,394.0,55.36376759122936
99,9.0,-8.0,398.0,55.43163645080914
100,9.0,-8.0,402.0,55.49834440203277
101,9.0,-8.0,406.0,55.24751488874862
0,9.0,-10.0,2.0,4698.840032292739
1,9.0,-10.0,6.0,1487.0360909942524
2,9.0,-10.0,10.0,866.1801578251158
3,9.0,-10.0,14.0,612.4221657533412
4,9.0,-10.0,18.0,488.2047080671575
5,9.0,-10.0,22.0,430.87792603892404
6,9.0,-10.0,26.0,409.9186375384514
7,9.0,-10.0,30.0,369.6418121115798
8,9.0,-10.0,34.0,311.63236489992295
9,9.0,-10.0,38.0,317.6865963079304
10,9.0,-10.0,42.0,254.1752270319912
11,9.0,-10.0,46.0,50.363319372570615
12,9.0,-10.0,50.0,29.327780389096425
13,9.0,-10.0,54.0,14.530699424814042
14,9.0,-10.0,58.0,8.890281181959026
15,9.0,-10.0,62.0,10.3959252113758
16,9.0,-10.0,66.0,9.188946241952012
17,9.0,-10.0,70.0,8.16548923645114
18,9.0,-10.0,74.0,6.016738166706836
19,9.0,-10.0,78.0,3.87281386645284
20,9.0,-10.0,82.0,3.084481411968998
21,9.0,-10.0,86.0,11.6573632365649
22,9.0,-10.0,90.0,13.291705641946638
23,9.0,-10.0,94.0,48.96321653296107
24,9.0,-10.0,98.0,88.42424956099019
25,9.0,-10.0,102.0,162.46212892084256
26,9.0,-10.0,106.0,199.6982320980689
27,9.0,-10.0,110.0,269.5388523757796
28,9.0,-10.0,114.0,321.453558258132
29,9.0,-10.0,118.0,313.6671373146657
30,9.0,-10.0,122.0,293.68507567645065
31,9.0,-10.0,126.0,283.7343535873686
32,9.0,-10.0,130.0,280.60508102915367
33,9.0,-10.0,134.0,280.0461605115482
34,9.0,-10.0,138.0,280.2600054866095
35,9.0,-10.0,142.0,280.67415558506735
36,9.0,-10.0,146.0,281.1022286586791
37,9.0,-10.0,150.0,281.50825892725317
38,9.0,-10.0,154.0,281.9236140246611
39,9.0,-10.0,158.0,282.29843237981083
40,9.0,-10.0,162.0,282.69891912284976
41,9.0,-10.0,166.0,283.04885691467507
42,9.0,-10.0,170.0,283.4308041017726
43,9.0,-10.0,174.0,283.7590595952637
44,9.0,-10.0,178.0,284.1192602669513
45,9.0,-10.0,182.0,284.4293602030198
46,9.0,-10.0,186.0,284.7657525821742
47,9.0,-10.0,190.0,285.06124700501215
48,9.0,-10.0,194.0,285.37229724677144
49,9.0,-10.0,198.0,285.6564262001748
50,9.0,-10.0,202.0,285.94084170655856
51,9.0,-10.0,206.0,286.2164707799233
52,9.0,-10.0,210.0,286.4731057756322
53,9.0,-10.0,214.0,286.7427542507885
54,9.0,-10.0,218.0,286.9705767746327
55,9.0,-10.0,222.0,287.23646349273315
56,9.0,-10.0,226.0,287.46062014770536
57,9.0,-10.0,230.0,287.69862619396946
58,9.0,-10.0,234.0,287.9225323640013
59,9.0,-10.0,238.0,288.13013689302284
60,9.0,-10.0,242.0,288.3553767304791
61,9.0,-10.0,246.0,288.5426199158075
62,9.0,-10.0,250.0,288.75976789959657
63,9.0,-10.0,254.0,288.95093098709816
64,9.0,-10.0,258.0,289.1362492390276
65,9.0,-10.0,262.0,289.332494097137
66,9.0,-10.0,266.0,289.49356857912943
67,9.0,-10.0,270.0,289.68767790743533
68,9.0,-10.0,274.0,289.85578952212234
69,9.0,-10.0,278.0,290.0168137845676
70,9.0,-10.0,282.0,290.19283371254176
71,9.0,-10.0,286.0,290.3358738278076
72,9.0,-10.0,290.0,290.50492037098127
73,9.0,-10.0,294.0,290.65738038501115
74,9.0,-10.0,298.0,290.7922504838474
75,9.0,-10.0,302.0,290.95479536296233
76,9.0,-10.0,306.0,291.0860932272668
77,9.0,-10.0,310.0,291.22824607179484
78,9.0,-10.0,314.0,291.3708198177383
79,9.0,-10.0,318.0,291.48302674145725
80,9.0,-10.0,322.0,291.63221687772574
81,9.0,-10.0,326.0,291.75672972899457
82,9.0,-10.0,330.0,291.870355026262
83,9.0,-10.0,334.0,292.00761262513817
84,9.0,-10.0,338.0,292.1157305351947
85,9.0,-10.0,342.0,292.23570898131743
86,9.0,-10.0,346.0,292.35740446327816
87,9.0,-10.0,350.0,292.450588071906
88,9.0,-10.0,354.0,292.5766732690463
89,9.0,-10.0,358.0,292.68416517511133
90,9.0,-10.0,362.0,292.7735476490084
91,9.0,-10.0,366.0,292.89564500578746
92,9.0,-10.0,370.0,292.9901337772618
93,9.0,-10.0,374.0,293.0850193345505
94,9.0,-10.0,378.0,293.19471691226477
95,9.0,-10.0,382.0,293.2772679440443
96,9.0,-10.0,386.0,293.3774285831809
97,9.0,-10.0,390.0,293.4757241436666
98,9.0,-10.0,394.0,293.5472868514727
99,9.0,-10.0,398.0,293.6524979211529
100,9.0,-10.0,402.0,293.7402827322771
101,9.0,-10.0,406.0,293.80756472127734
0,9.0,-12.0,2.0,6322.540825981087
1,9.0,-12.0,6.0,2741.4155892652875
2,9.0,-12.0,10.0,2285.0435429148347
3,9.0,-12.0,14.0,2196.923068763119
4,9.0,-12.0,18.0,1926.2623547831174
5,9.0,-12.0,22.0,1532.9388756802543
6,9.0,-12.0,26.0,1613.0230471160103
7,9.0,-12.0,30.0,1285.5624466127417
8,9.0,-12.0,34.0,920.9571210242717
9,9.0,-12.0,38.0,459.93897850979266
10,9.0,-12.0,42.0,359.279309958312
11,9.0,-12.0,46.0,177.36696286234533
12,9.0,-12.0,50.0,50.11624848403686
13,9.0,-12.0,54.0,22.73030570358081
14,9.0,-12.0,58.0,26.20281845707515
15,9.0,-12.0,62.0,18.51437260091413
16,9.0,-12.0,66.0,11.049386679795337
17,9.0,-12.0,70.0,10.993194090763003
18,9.0,-12.0,74.0,9.398085474527562
19,9.0,-12.0,78.0,14.718774189426753
20,9.0,-12.0,82.0,11.979737327119988
21,9.0,-12.0,86.0,15.137571409631612
22,9.0,-12.0,90.0,60.7718358294087
23,9.0,-12.0,94.0,165.29072832259536
24,9.0,-12.0,98.0,246.70199917976382
25,9.0,-12.0,102.0,327.7818926749973
26,9.0,-12.0,106.0,655.9332319326161
27,9.0,-12.0,110.0,1122.8538734544043
28,9.0,-12.0,114.0,1830.004283930717
29,9.0,-12.0,118.0,2000.364417907657
30,9.0,-12.0,122.0,1964.4634347335134
31,9.0,-12.0,126.0,1911.3938444323544
32,9.0,-12.0,130.0,1873.8500754471136
33,9.0,-12.0,134.0,1876.546545100314
34,9.0,-12.0,138.0,1823.868249132881
35,9.0,-12.0,142.0,1757.4663622549836
36,9.0,-12.0,146.0,1687.2147827719332
37,9.0,-12.0,150.0,1614.8881432606877
38,9.0,-12.0,154.0,1540.701388263745
39,9.0,-12.0,158.0,1509.0564785413487
40,9.0,-12.0,162.0,1587.1976685670163
41,9.0,-12.0,166.0,1666.0324369121493
42,9.0,-12.0,170.0,1744.0643224074047
43,9.0,-12.0,174.0,1818.6348750545355
44,9.0,-12.0,178.0,1885.7460992449628
45,9.0,-12.0,182.0,1939.0511829899103
46,9.0,-12.0,186.0,1974.840298060565
47,9.0,-12.0,190.0,1995.1481508207446
48,9.0,-12.0,194.0,2004.9442763068737
49,9.0,-12.0,198.0,2009.308693982838
50,9.0,-12.0,202.0,2011.300021557351
51,9.0,-12.0,206.0,2012.0382049923069
52,9.0,-12.0,210.0,2012.4130784148317
53,9.0,-12.0,214.0,2012.6624729087503
54,9.0,-12.0,218.0,2012.6676922667616
55,9.0,-12.0,222.0,2012.798386780983
56,9.0,-12.0,226.0,2012.9062993151801
57,9.0,-12.0,230.0,2012.8407535846823
58,9.0,-12.0,234.0,2012.9889401154035
59,9.0,-12.0,238.0,2013.065412128333
60,9.0,-12.0,242.0,2012.9744418958614
61,9.0,-12.0,246.0,2013.1524840385757
62,9.0,-12.0,250.0,2013.2069637860268
63,9.0,-12.0,254.0,2013.100834137606
64,9.0,-12.0,258.0,2013.3011046885706
65,9.0,-12.0,262.0,2013.3365539417878
66,9.0,-12.0,266.0,2013.2549998439476
67,9.0,-12.0,270.0,2013.4372338889707
68,9.0,-12.0,274.0,2013.4559099060623
69,9.0,-12.0,278.0,2013.3961768928798
70,9.0,-12.0,282.0,2013.5624761654672
71,9.0,-12.0,286.0,2013.5663129442974
72,9.0,-12.0,290.0,2013.5259649671866
73,9.0,-12.0,294.0,2013.6781487769142
74,9.0,-12.0,298.0,2013.6688285467883
75,9.0,-12.0,302.0,2013.6457058877336
76,9.0,-12.0,306.0,2013.7853619671325
77,9.0,-12.0,310.0,2013.7643573763085
78,9.0,-12.0,314.0,2013.7565363550634
79,9.0,-12.0,318.0,2013.885058388592
80,9.0,-12.0,322.0,2013.8536657305017
81,9.0,-12.0,326.0,2013.8594257033421
82,9.0,-12.0,330.0,2013.9780435834314
83,9.0,-12.0,334.0,2013.9374097804448
84,9.0,-12.0,338.0,2013.9552056099099
85,9.0,-12.0,342.0,2014.0650100347236
86,9.0,-12.0,346.0,2014.016154667752
87,9.0,-12.0,350.0,2014.0445936937488
88,9.0,-12.0,354.0,2014.146556329713
89,9.0,-12.0,358.0,2014.0903897609878
90,9.0,-12.0,362.0,2014.1282124201111
91,9.0,-12.0,366.0,2014.2232025525377
92,9.0,-12.0,370.0,2014.1605409431122
93,9.0,-12.0,374.0,2014.2066043658872
94,9.0,-12.0,378.0,2014.2954027450205
95,9.0,-12.0,382.0,2014.2269805830879
96,9.0,-12.0,386.0,2014.2802446374649
97,9.0,-12.0,390.0,2014.3635550670751
98,9.0,-12.0,394.0,2014.290035685164
99,9.0,-12.0,398.0,2014.349551042143
100,9.0,-12.0,402.0,2014.4280101372349
101,9.0,-12.0,406.0,2014.3499945931158
