,bw,loglambda,contam_data,IFsupnorm
52,7.0,-8.0,210.0,84.51754121563404
53,7.0,-8.0,214.0,84.89629501062801
54,7.0,-8.0,218.0,85.26952433585144
55,7.0,-8.0,222.0,85.62274008139248
56,7.0,-8.0,226.0,85.97515788189014
57,7.0,-8.0,230.0,86.30370144091515
58,7.0,-8.0,234.0,86.63803807151815
59,7.0,-8.0,238.0,86.94583888968488
60,7.0,-8.0,242.0,87.26129112068826
61,7.0,-8.0,246.0,87.55484001143898
62,7.0,-8.0,250.0,87.84764863878358
63,7.0,-8.0,254.0,88.12890770482085
64,7.0,-8.0,258.0,88.39950965677801
65,7.0,-8.0,262.0,88.67022064928953
66,7.0,-8.0,266.0,88.91898897189776
67,7.0,-8.0,270.0,89.18070338315154
68,7.0,-8.0,274.0,89.42118197019511
69,7.0,-8.0,278.0,89.66206603844284
70,7.0,-8.0,282.0,89.89581127827329
71,7.0,-8.0,286.0,90.11583272378054
72,7.0,-8.0,290.0,90.34400702545575
73,7.0,-8.0,294.0,90.55292431447981
74,7.0,-8.0,298.0,90.7670172911601
75,7.0,-8.0,302.0,90.9720985486917
76,7.0,-8.0,306.0,91.1659653823893
77,7.0,-8.0,310.0,91.3680972991493
78,7.0,-8.0,314.0,91.5525133315942
79,7.0,-8.0,318.0,91.7418514712054
80,7.0,-8.0,322.0,91.92467343988042
81,7.0,-8.0,326.0,92.09420630540421
82,7.0,-8.0,330.0,92.27612063344992
83,7.0,-8.0,334.0,92.44154151044626
84,7.0,-8.0,338.0,92.60756303475226
85,7.0,-8.0,342.0,92.77315258793273
86,7.0,-8.0,346.0,92.92283199568985
87,7.0,-8.0,350.0,93.08594494661371
88,7.0,-8.0,354.0,93.23673321737225
89,7.0,-8.0,358.0,93.38046729201466
90,7.0,-8.0,362.0,93.53282925395057
91,7.0,-8.0,366.0,93.6701518738925
92,7.0,-8.0,370.0,93.81158687093993
93,7.0,-8.0,374.0,93.95124690447787
94,7.0,-8.0,378.0,94.07628022706227
95,7.0,-8.0,382.0,94.2158056571607
96,7.0,-8.0,386.0,94.34385193629602
97,7.0,-8.0,390.0,94.46419980685405
98,7.0,-8.0,394.0,94.59558072966168
99,7.0,-8.0,398.0,94.71297831575853
100,7.0,-8.0,402.0,94.83178732283548
101,7.0,-8.0,406.0,94.9530786831243
0,7.0,-10.0,2.0,22450.10783278323
1,7.0,-10.0,6.0,7048.837879752856
2,7.0,-10.0,10.0,3976.876587175049
3,7.0,-10.0,14.0,2667.5884642446413
4,7.0,-10.0,18.0,1952.8420156622594
5,7.0,-10.0,22.0,1519.5125387279518
6,7.0,-10.0,26.0,1226.0566513266901
7,7.0,-10.0,30.0,933.0993060441273
8,7.0,-10.0,34.0,541.6079162934295
9,7.0,-10.0,38.0,408.3982910962902
10,7.0,-10.0,42.0,516.1197652814309
11,7.0,-10.0,46.0,96.52101629065157
12,7.0,-10.0,50.0,21.018259044325305
13,7.0,-10.0,54.0,8.455963129705424
14,7.0,-10.0,58.0,11.091820240061168
15,7.0,-10.0,62.0,14.121225866414733
16,7.0,-10.0,66.0,13.777612228871305
17,7.0,-10.0,70.0,12.157625750575107
18,7.0,-10.0,74.0,8.071632362494086
19,7.0,-10.0,78.0,4.4045508351686635
20,7.0,-10.0,82.0,4.321728608314146
